employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
68621,8,2,1,1,1,1,22,3.0,2,0,0,77,0
36037,2,2,1,1,0,1,41,1.0,6,0,0,54,0
418,8,2,1,1,0,2,34,2.0,2,1,0,76,0
33572,8,14,1,0,1,1,35,3.0,8,1,0,77,0
68057,7,22,1,0,0,1,27,4.0,3,1,0,49,0
38274,7,22,2,0,0,3,32,3.0,2,0,0,52,0
37281,1,22,1,1,0,1,26,1.0,5,0,1,56,0
70011,2,2,2,1,1,1,53,5.0,17,0,0,49,0
9524,1,2,1,0,0,3,27,1.0,2,1,0,62,0
14771,7,26,1,1,0,1,36,5.0,3,0,0,51,0
27788,5,2,2,0,0,1,37,4.0,9,0,0,65,0
43478,0,26,1,1,0,1,28,,1,1,0,81,0
52554,7,11,1,1,0,1,44,3.0,4,1,0,49,0
12384,5,2,1,0,0,1,35,2.0,6,0,0,71,0
38104,8,32,1,0,0,1,26,,1,0,0,83,0
40392,7,17,2,1,0,1,42,3.0,7,0,0,54,0
5180,8,22,1,1,0,1,40,1.0,4,0,0,78,0
50328,8,7,2,1,1,2,33,4.0,9,0,0,81,0
75175,5,13,1,1,1,1,36,3.0,7,0,0,65,0
20146,5,7,2,0,0,1,44,3.0,3,1,0,68,0
25220,2,32,1,1,1,1,30,2.0,9,0,0,50,0
27665,0,4,1,1,0,2,29,,1,0,0,88,0
60878,4,17,1,1,0,1,29,,1,0,0,57,0
77342,7,31,1,1,1,1,23,,1,0,0,47,0
12273,4,7,2,1,1,1,39,5.0,11,0,0,64,0
26981,0,20,1,1,0,1,39,5.0,9,0,0,87,0
67343,2,4,1,1,0,1,40,5.0,4,1,0,48,0
59175,4,7,1,1,0,1,27,5.0,5,0,0,57,0
48493,4,22,1,0,1,1,30,5.0,2,1,0,58,0
24590,5,11,1,1,1,1,31,5.0,4,1,0,72,0
9439,4,7,1,0,0,1,28,,1,0,0,56,0
24549,4,2,1,0,1,2,55,3.0,4,1,0,60,0
64941,7,14,1,1,1,2,38,5.0,5,1,0,48,0
15004,8,2,1,0,2,1,26,3.0,3,1,0,75,0
77612,1,2,1,0,1,1,45,3.0,3,0,0,55,0
1236,7,16,1,0,0,2,24,,1,0,0,51,0
2317,0,32,1,1,1,1,27,3.0,3,1,0,85,0
37438,2,22,0,1,0,1,22,,1,1,0,47,0
56707,0,32,1,1,0,1,28,5.0,2,1,0,81,0
10134,8,7,1,1,0,1,26,3.0,4,0,0,76,0
66616,0,2,1,1,0,1,36,4.0,8,0,0,89,0
18661,7,25,1,1,1,1,25,2.0,3,0,0,49,0
55644,4,11,1,1,0,1,27,3.0,3,1,0,58,0
31324,0,22,1,1,2,2,28,5.0,2,0,0,83,0
14710,4,13,1,0,0,1,33,4.0,5,1,0,56,0
38519,4,2,2,0,2,1,39,4.0,7,0,0,57,0
36030,4,7,1,0,0,1,44,3.0,11,0,0,63,0
12869,7,22,1,1,1,1,37,3.0,5,0,0,48,0
46691,7,30,1,1,0,1,37,4.0,10,0,0,52,0
28374,8,2,1,0,0,1,44,3.0,5,0,0,82,0
8728,7,2,1,0,1,1,27,5.0,3,0,0,53,0
44707,5,4,1,0,0,1,36,5.0,5,1,0,65,0
14060,2,2,0,0,0,1,23,5.0,2,1,0,52,0
51023,8,2,2,1,1,1,44,3.0,15,0,0,76,0
57030,4,30,1,0,0,2,30,3.0,6,0,0,60,0
3947,8,7,1,1,1,1,41,4.0,12,0,0,79,0
25076,8,11,1,1,1,1,27,,1,0,0,76,0
37017,0,7,1,1,1,1,55,3.0,18,0,0,87,0
2304,4,20,1,1,0,1,30,4.0,3,0,0,56,0
20218,7,22,2,1,0,1,32,2.0,4,0,0,51,0
10890,7,13,1,1,1,1,20,,1,0,0,48,0
63400,1,2,1,0,0,2,29,4.0,4,0,0,61,0
48862,5,17,1,0,0,1,40,4.0,6,0,0,66,0
59200,7,13,1,1,1,1,28,,1,1,0,44,0
71456,7,13,2,1,1,1,43,5.0,6,0,0,44,0
24612,2,22,1,0,0,1,32,5.0,6,0,0,46,0
67213,7,34,1,1,0,1,28,1.0,4,0,0,52,0
68146,8,22,1,1,1,1,31,5.0,6,1,0,79,0
76607,0,16,2,1,0,1,34,3.0,4,1,0,83,0
65405,8,29,2,1,1,1,32,3.0,2,0,0,81,0
40767,4,8,1,1,0,2,26,5.0,4,1,0,53,0
7231,7,31,1,1,1,1,28,,1,1,0,49,0
24417,4,5,1,0,0,1,38,3.0,7,1,0,60,0
76309,7,7,1,1,1,2,30,3.0,8,1,0,48,0
19505,8,7,1,1,0,1,29,1.0,5,0,0,82,0
63990,0,2,1,1,1,1,32,5.0,7,1,0,85,0
70334,7,31,1,1,0,1,29,,1,1,0,50,0
9243,2,2,1,1,0,1,32,5.0,8,0,0,46,0
50620,8,12,1,1,0,1,27,3.0,4,0,0,80,0
43208,4,4,2,1,0,1,40,5.0,11,0,0,60,0
29770,1,2,1,1,1,2,50,3.0,2,1,0,60,0
57380,4,22,1,0,0,1,37,3.0,4,1,0,62,0
43621,4,27,2,0,1,1,42,5.0,14,1,0,60,0
60407,7,3,1,1,1,1,38,2.0,8,0,0,53,0
65124,4,10,2,1,0,1,48,5.0,8,1,0,57,0
76631,7,13,1,1,0,1,54,2.0,13,0,0,49,0
46325,5,24,1,1,1,1,25,3.0,2,0,0,60,0
35012,4,2,1,0,0,1,49,5.0,17,0,0,58,0
56625,0,16,1,1,0,2,31,2.0,2,0,0,88,0
64034,5,2,2,0,1,1,47,5.0,18,0,0,65,0
38797,4,22,2,1,0,1,42,3.0,7,0,0,60,0
55731,4,31,1,1,1,1,44,1.0,13,0,0,62,0
32134,7,2,2,1,0,1,34,5.0,2,1,0,48,0
75227,1,6,1,1,0,1,27,4.0,4,1,0,54,0
49864,7,22,1,0,1,1,26,3.0,2,1,0,48,0
59561,4,28,2,1,1,1,40,5.0,6,1,0,59,0
29878,4,22,1,0,1,1,27,4.0,4,0,0,65,0
28469,4,16,2,0,0,1,44,1.0,14,0,0,62,0
77009,7,31,1,1,0,1,24,,1,0,0,48,0
59270,5,2,1,1,0,1,27,4.0,3,1,0,71,0
24149,7,22,2,1,0,4,33,1.0,3,0,0,51,0
19043,7,26,1,1,1,1,33,5.0,6,0,0,53,0
7212,4,27,1,1,1,2,27,3.0,5,1,0,58,0
7563,5,22,2,1,0,4,33,2.0,4,0,0,70,0
10981,4,19,1,1,1,1,36,4.0,5,1,0,53,0
72415,4,22,2,1,0,1,36,5.0,6,1,0,62,0
352,8,2,1,1,2,1,29,3.0,2,1,0,83,0
72523,7,13,2,0,0,1,43,3.0,5,1,0,52,0
12350,8,2,1,1,0,1,32,5.0,7,1,0,80,0
30891,5,26,1,1,0,1,33,5.0,3,1,0,66,0
8694,5,2,0,1,0,1,21,4.0,2,1,0,69,0
1165,4,10,1,1,0,1,31,3.0,3,0,0,62,0
9376,7,13,1,0,1,1,36,3.0,13,0,0,52,0
53278,5,2,2,0,0,1,41,3.0,7,0,0,67,0
33560,5,17,1,1,0,2,32,5.0,7,1,0,69,0
68708,0,2,1,1,0,1,30,5.0,2,0,0,81,0
40551,8,7,1,0,0,1,36,2.0,5,1,0,81,0
69420,4,15,2,1,0,1,30,3.0,8,1,0,57,0
36946,7,28,1,1,1,1,31,3.0,6,0,0,52,0
60435,8,16,2,0,1,1,39,2.0,8,0,0,80,0
72950,7,30,1,0,1,1,45,1.0,16,0,0,47,0
36240,4,2,1,1,0,1,31,4.0,5,0,0,62,0
26395,4,28,2,1,0,1,41,3.0,14,0,0,59,0
75310,6,16,2,1,0,1,29,5.0,4,1,0,80,0
56757,4,12,1,1,1,1,44,5.0,17,1,0,61,0
36725,7,27,1,1,1,1,31,1.0,4,0,0,44,0
70805,7,28,1,1,0,1,30,5.0,7,0,0,46,0
33677,4,13,1,1,0,1,40,4.0,5,0,0,62,0
19708,2,32,1,1,0,1,31,5.0,6,1,0,46,0
13656,5,7,1,1,0,1,26,5.0,2,1,0,69,0
69369,4,30,1,0,1,1,32,3.0,5,1,0,57,0
30978,4,2,1,1,1,1,44,3.0,2,1,0,57,0
16746,7,22,2,0,0,2,32,4.0,7,1,1,48,0
34851,7,13,2,1,2,1,31,5.0,9,1,0,50,0
20963,3,26,1,1,0,1,32,4.0,6,0,0,61,0
72330,8,29,1,0,0,1,29,3.0,6,0,0,82,0
4694,6,2,1,1,1,3,32,4.0,5,1,0,79,0
72556,7,16,1,1,1,1,33,2.0,6,0,0,46,0
57388,4,14,1,1,1,1,41,4.0,8,0,0,61,0
7805,4,22,2,1,1,1,37,3.0,10,0,0,57,0
33370,4,22,2,0,1,1,32,1.0,6,0,0,56,0
1005,7,17,1,1,1,1,39,3.0,7,1,0,55,0
70690,0,25,1,1,0,2,27,5.0,4,1,0,83,0
36207,4,16,1,0,1,1,35,2.0,10,0,0,58,0
66273,8,13,1,1,0,1,27,,1,1,0,80,0
18023,5,2,1,1,0,1,38,3.0,5,0,0,72,0
43182,7,15,1,1,0,1,48,1.0,5,0,0,48,0
63441,7,34,2,1,0,1,37,3.0,10,0,0,52,0
45441,4,2,1,0,0,1,32,3.0,5,1,0,60,0
30165,7,22,2,1,1,2,39,1.0,3,0,0,56,0
18058,7,7,1,1,0,1,31,3.0,4,1,0,48,0
48323,7,32,1,1,1,1,35,3.0,7,0,0,53,0
16060,4,15,1,1,1,1,27,5.0,4,1,0,58,0
76982,7,7,2,1,0,1,38,5.0,7,0,0,48,0
9720,7,10,1,1,0,1,33,4.0,8,0,0,49,0
67678,7,15,1,1,1,1,34,3.0,7,0,0,50,0
29951,4,7,1,1,0,1,25,3.0,2,0,0,61,0
49635,2,2,2,1,0,1,38,5.0,4,0,0,43,0
61877,5,22,1,1,0,1,33,5.0,3,1,0,74,0
73620,7,5,1,1,0,1,24,3.0,2,0,0,50,0
23422,8,7,2,0,1,3,33,4.0,5,1,0,76,0
50913,0,7,1,1,1,2,35,5.0,4,0,0,89,0
28846,0,22,2,1,1,1,31,4.0,9,1,0,86,0
22864,5,24,1,0,0,1,28,1.0,5,0,0,64,0
66328,1,31,1,1,1,1,29,,1,0,0,62,0
39895,8,24,2,0,0,1,39,3.0,6,0,0,78,0
16301,7,2,1,1,1,1,44,5.0,4,0,0,51,0
25898,4,31,1,1,0,1,27,5.0,4,1,0,62,0
44066,7,13,1,1,0,1,27,2.0,5,0,0,50,0
58037,5,11,1,1,0,1,31,4.0,7,0,0,69,0
67318,5,5,1,1,1,2,27,3.0,3,0,0,67,0
110,4,21,1,1,1,1,53,5.0,8,1,0,60,0
77818,8,7,2,0,0,3,40,3.0,6,1,0,77,0
65298,7,7,1,1,1,1,54,3.0,12,0,0,52,0
25070,5,4,2,0,1,2,37,1.0,7,1,0,65,0
58076,4,15,2,0,0,2,42,3.0,12,0,0,61,0
4647,4,15,1,1,1,1,30,5.0,4,0,0,62,0
23730,5,20,1,1,0,1,33,4.0,2,0,0,73,0
54400,8,2,1,0,0,1,48,3.0,6,0,0,82,0
5720,7,25,1,1,1,2,32,1.0,5,1,0,52,0
22209,0,22,1,1,0,1,28,2.0,7,0,0,89,0
8236,5,7,1,1,0,2,30,3.0,6,0,0,70,0
8337,0,34,1,1,1,2,29,3.0,3,0,0,85,0
4408,4,2,1,1,0,1,20,1.0,2,0,0,63,0
63637,0,31,2,1,1,1,37,3.0,3,1,0,83,0
45978,0,26,1,1,0,1,28,3.0,7,0,0,85,0
49732,6,2,2,1,1,2,34,3.0,4,0,0,81,0
51846,4,2,1,0,1,1,38,4.0,10,1,0,60,0
40824,8,23,2,1,0,1,43,3.0,10,0,0,81,0
71834,4,2,2,0,1,1,52,3.0,13,1,0,59,0
24083,5,8,1,0,1,1,31,3.0,3,1,0,68,0
14151,8,2,1,1,0,3,41,,1,1,1,78,0
41488,8,2,2,0,0,1,36,3.0,2,0,0,78,0
76960,7,2,1,1,0,2,57,3.0,28,0,0,54,0
72473,4,26,1,1,0,1,27,,1,0,0,59,0
75630,8,33,2,1,1,1,32,3.0,6,0,0,83,0
44132,5,34,2,1,0,1,39,5.0,8,0,0,71,0
32852,4,32,1,0,0,1,27,3.0,2,1,0,58,0
35934,4,24,1,1,0,1,33,3.0,4,0,0,63,0
58722,4,27,2,1,0,1,45,4.0,3,0,0,57,0
49045,4,22,2,0,2,1,37,3.0,8,0,0,59,0
34100,0,28,2,1,1,1,31,4.0,3,0,0,91,0
391,4,4,2,0,0,2,42,3.0,5,0,0,66,0
3464,4,15,1,1,0,1,42,4.0,2,0,0,61,0
54136,5,5,1,0,0,1,29,4.0,3,1,0,69,0
52659,5,22,1,1,1,1,26,2.0,3,0,0,69,0
73828,8,15,1,1,1,1,28,,1,0,0,82,0
9386,5,11,1,0,1,1,30,2.0,8,0,0,67,0
36304,1,1,2,1,0,1,32,3.0,7,1,0,59,0
51481,4,2,1,0,1,1,55,4.0,12,0,0,59,0
27626,0,2,1,1,1,1,29,5.0,4,1,0,86,0
38643,0,13,1,0,1,2,30,5.0,7,1,0,85,0
33399,7,28,1,1,0,1,38,1.0,9,0,0,49,0
76090,3,7,2,1,1,1,39,4.0,10,0,0,59,0
77877,7,4,1,1,0,1,46,3.0,3,1,0,50,0
73788,5,4,2,0,1,1,37,3.0,2,1,0,75,0
28143,4,15,1,1,0,1,40,4.0,4,0,0,61,0
47683,7,7,1,1,0,1,37,1.0,9,0,0,44,0
69681,5,2,2,1,0,1,39,4.0,10,0,0,68,0
58457,4,21,2,1,0,1,35,3.0,3,1,0,61,0
28235,0,10,2,1,0,1,35,5.0,3,0,0,85,0
43206,4,9,2,1,1,1,32,3.0,5,0,0,64,0
55748,0,15,1,1,1,1,38,3.0,8,1,0,84,0
33151,5,13,1,1,1,1,27,4.0,3,0,0,71,0
55451,0,27,1,1,0,1,30,3.0,5,0,0,85,0
45276,8,7,2,0,2,1,36,4.0,5,0,0,76,0
26204,2,31,1,1,1,2,32,3.0,7,0,0,52,0
49933,3,2,1,0,0,1,33,1.0,5,0,0,57,0
62245,7,29,1,1,0,1,32,4.0,6,0,0,51,0
46767,0,22,1,1,0,2,29,5.0,5,0,0,83,0
26765,5,15,1,0,1,1,31,1.0,3,0,0,70,0
39728,4,7,1,1,1,1,31,1.0,4,0,0,59,0
7704,4,5,1,1,0,1,39,4.0,7,1,0,57,0
75111,5,12,1,1,0,3,29,1.0,2,0,0,75,0
22983,8,2,1,1,2,3,30,3.0,4,0,0,74,0
22270,4,28,2,1,0,2,36,3.0,2,0,0,60,0
33741,7,10,2,1,0,1,37,5.0,5,1,0,46,0
78,8,2,1,0,1,1,52,3.0,23,0,0,79,0
68872,5,2,2,0,1,1,44,1.0,7,0,0,69,0
11241,1,2,1,1,1,1,29,3.0,5,0,0,58,0
62875,4,2,2,0,0,1,56,3.0,7,0,0,61,0
37379,7,2,1,1,0,4,25,,1,0,0,47,0
30614,4,30,1,0,0,1,37,3.0,3,0,0,62,0
48075,7,20,1,1,0,1,30,4.0,6,0,0,45,0
30700,3,25,1,1,0,1,32,3.0,3,1,0,59,0
69484,7,22,2,1,1,1,32,4.0,3,0,0,50,0
69169,8,7,1,1,0,2,30,4.0,3,0,0,78,0
53020,8,16,1,0,0,1,32,5.0,6,1,0,77,0
37453,7,22,1,1,1,1,45,5.0,5,0,0,48,0
45567,7,22,1,1,0,1,34,5.0,2,1,0,52,0
55333,6,22,2,1,0,2,28,,1,0,0,87,0
45636,5,26,1,1,0,1,41,5.0,9,0,0,74,0
379,7,28,2,0,1,1,31,5.0,5,1,0,51,0
11208,1,2,1,0,0,1,51,3.0,7,1,0,61,0
38765,4,27,1,1,1,2,41,3.0,4,1,0,60,0
30914,0,22,1,1,1,1,28,3.0,4,0,0,89,0
65392,7,2,2,0,1,1,60,3.0,26,0,0,48,0
63796,4,12,1,1,1,2,29,3.0,3,0,0,66,0
59307,4,17,1,1,0,1,29,4.0,1,0,0,63,0
70536,7,2,1,1,0,1,42,3.0,7,0,0,48,0
70986,8,10,2,0,0,1,30,5.0,5,1,0,79,0
58868,1,29,1,1,1,1,32,4.0,6,0,0,57,0
70365,7,14,1,0,0,1,37,4.0,11,0,0,48,0
6920,1,7,1,1,1,1,31,5.0,2,1,0,64,0
66501,4,15,1,1,0,1,32,5.0,5,0,0,64,0
56832,0,29,1,1,1,3,31,3.0,5,0,0,83,0
27760,7,11,1,1,0,3,27,,1,1,0,47,0
39972,0,13,1,1,1,1,31,3.0,6,1,0,88,0
56243,5,22,2,0,0,1,34,4.0,9,1,0,71,0
41967,5,4,1,1,0,1,29,2.0,6,0,0,70,0
1423,4,19,1,0,1,1,39,5.0,8,0,0,58,0
77310,8,2,1,1,0,1,30,4.0,2,1,0,80,0
41803,5,29,1,1,0,1,28,5.0,3,0,0,65,0
11184,7,1,2,0,0,1,34,3.0,3,0,0,47,0
13046,4,7,1,1,0,1,26,4.0,3,1,0,58,0
22309,7,2,1,1,1,2,30,3.0,2,0,0,47,0
68602,7,2,2,0,0,1,45,5.0,6,0,0,48,0
31070,5,23,1,1,1,1,36,3.0,2,0,0,66,0
15622,7,30,1,0,0,1,32,2.0,5,0,0,50,0
66484,4,11,1,1,1,1,28,3.0,5,0,0,59,0
58762,1,22,1,1,1,2,24,5.0,2,0,0,61,0
66531,7,22,1,1,0,1,42,2.0,9,0,0,51,0
65907,5,4,2,1,0,3,43,3.0,5,1,0,67,0
57962,4,2,2,0,0,1,35,3.0,8,0,0,63,0
3613,7,7,1,1,0,1,24,,1,0,0,48,0
21118,4,2,2,0,0,1,41,2.0,8,1,0,60,0
21461,8,33,1,1,0,1,30,1.0,2,0,0,80,0
10086,7,16,1,0,0,1,36,3.0,5,0,0,47,0
34912,7,16,2,1,1,1,41,1.0,14,0,0,52,0
27110,7,30,1,1,0,1,43,4.0,11,0,0,48,0
31254,5,31,1,1,0,1,34,2.0,10,0,0,68,0
74203,5,5,1,1,1,1,28,1.0,4,0,0,72,0
43346,4,2,1,0,1,1,31,5.0,5,1,0,65,0
50247,5,22,2,1,0,1,51,3.0,19,0,0,67,0
28094,0,13,1,1,1,1,39,2.0,3,0,0,80,0
44577,6,7,2,1,1,1,31,4.0,5,1,0,80,0
52668,0,22,1,1,0,1,26,5.0,2,1,0,89,0
40924,2,2,1,1,1,1,31,,1,1,0,49,0
14680,2,2,1,0,0,1,42,3.0,13,0,0,52,0
9945,0,22,1,0,1,1,27,3.0,4,1,0,81,0
15315,3,2,1,1,1,1,49,4.0,15,0,0,63,0
12203,4,14,1,1,0,1,30,4.0,8,0,0,68,0
7987,7,17,1,1,1,1,35,3.0,8,0,0,49,0
23012,7,2,1,1,1,1,56,5.0,24,1,0,47,0
13694,4,2,2,1,0,1,36,3.0,9,0,0,57,0
44148,1,20,1,1,1,1,31,4.0,4,1,0,61,0
66234,7,13,1,1,1,1,26,5.0,2,0,0,51,0
18636,4,2,1,1,0,1,42,4.0,3,0,0,63,0
17969,7,7,2,0,1,1,38,1.0,9,0,0,49,0
36644,4,2,2,1,1,1,55,5.0,8,1,0,63,0
29593,5,14,2,1,0,1,33,3.0,5,1,0,67,0
15082,0,15,2,1,0,1,32,5.0,7,0,0,84,0
5870,8,13,1,1,0,2,26,4.0,4,1,0,77,0
64466,0,31,1,1,1,1,33,3.0,6,0,0,86,0
78047,8,2,1,1,1,3,25,,1,1,0,78,0
164,8,15,1,1,1,1,36,4.0,9,1,0,82,0
35164,7,24,1,1,0,1,36,2.0,3,0,0,51,0
26325,8,12,1,1,0,1,29,4.0,2,0,0,83,0
37695,1,2,1,0,0,1,48,5.0,12,0,0,61,0
52821,7,32,1,1,0,1,43,5.0,4,1,0,43,0
58558,8,13,2,0,1,1,38,3.0,12,0,0,80,0
11215,8,5,1,1,0,1,38,1.0,3,0,0,80,0
21725,7,8,1,1,0,1,40,2.0,4,0,0,49,0
20545,4,22,1,1,0,2,32,3.0,5,0,0,58,0
23380,7,11,1,1,1,1,31,4.0,4,1,0,52,0
47075,8,14,2,0,1,1,34,4.0,7,1,0,79,0
2713,5,2,2,0,0,1,38,1.0,7,0,0,70,0
33696,7,31,2,1,0,1,29,3.0,4,0,0,49,0
69693,4,23,2,1,0,1,32,3.0,9,0,0,54,0
42994,7,2,1,0,0,1,39,4.0,4,1,0,52,0
11143,4,31,1,0,1,1,30,1.0,5,0,0,60,0
58749,7,22,2,0,0,1,39,4.0,2,1,0,48,0
58383,5,4,1,1,0,1,46,3.0,19,1,0,72,0
16011,3,2,1,0,1,1,36,4.0,4,0,0,62,0
56924,8,2,1,0,0,1,42,4.0,7,1,0,79,0
20733,5,14,2,0,0,1,35,5.0,9,1,0,71,0
16604,1,7,1,1,0,1,28,3.0,3,0,0,58,0
34206,7,15,1,1,0,1,42,1.0,3,0,0,54,0
64717,2,7,2,1,1,1,43,3.0,15,0,0,50,0
19404,7,2,1,1,1,1,23,,1,0,0,48,0
19021,7,26,1,1,0,1,42,3.0,3,0,0,48,0
60298,4,22,1,0,1,2,38,1.0,11,0,0,61,0
26096,7,16,1,1,1,2,34,1.0,8,0,0,52,0
45806,7,22,1,1,1,1,26,5.0,2,0,0,48,0
71497,7,9,1,1,1,1,27,,1,1,0,47,0
23946,7,6,1,0,1,1,31,5.0,3,1,0,53,0
53248,4,15,2,0,1,2,46,4.0,5,1,0,59,0
47402,7,1,1,1,1,1,27,3.0,2,1,0,47,0
76390,1,2,1,1,1,2,33,3.0,8,0,0,55,0
52167,8,15,1,0,0,1,27,3.0,3,0,0,77,0
9315,0,9,2,1,0,1,30,3.0,3,0,0,85,0
73764,7,22,1,1,1,2,36,3.0,7,0,0,49,0
58986,7,13,1,0,0,1,41,3.0,5,0,0,49,0
61722,5,2,1,1,1,2,29,3.0,6,0,0,71,0
37222,7,32,1,1,0,1,42,3.0,4,0,0,45,0
37567,1,4,2,0,0,2,35,4.0,6,0,0,58,0
18166,5,23,1,1,1,1,31,5.0,2,1,0,71,0
60322,3,22,1,1,1,1,34,5.0,7,1,0,63,0
51415,0,26,1,1,0,1,37,5.0,4,1,0,89,0
38106,7,2,1,0,0,1,51,3.0,17,0,0,50,0
40461,7,2,2,1,1,1,43,4.0,7,0,0,52,0
70311,8,2,1,1,0,2,34,1.0,9,0,0,80,0
48258,7,16,1,1,1,1,30,3.0,4,0,0,48,0
22640,7,17,1,1,1,3,39,4.0,5,1,0,50,0
20549,4,2,1,1,0,1,37,3.0,4,0,0,59,0
73534,7,3,1,1,0,1,37,5.0,11,1,0,50,0
66960,1,26,1,1,1,1,28,,1,1,0,54,0
16943,3,22,2,1,0,1,39,2.0,9,0,0,62,0
12783,8,13,2,1,0,2,37,2.0,8,0,0,82,0
3183,2,22,2,1,1,1,32,5.0,8,0,0,48,0
14699,4,12,1,1,1,1,28,5.0,2,0,0,60,0
44926,7,2,1,0,0,1,40,5.0,12,0,0,49,0
42304,1,2,1,0,0,1,35,5.0,8,1,0,57,0
19347,7,2,2,0,0,1,40,5.0,12,1,0,55,0
25548,1,2,1,1,1,1,33,3.0,4,1,1,59,0
41289,7,7,1,1,0,1,38,5.0,7,0,0,52,0
70318,2,2,1,0,1,1,34,5.0,4,1,0,46,0
73998,8,7,2,1,0,1,35,5.0,7,0,0,80,0
13847,7,2,1,1,1,2,34,4.0,9,0,0,53,0
37905,7,4,2,1,0,1,51,3.0,17,0,0,51,0
6414,4,10,1,1,0,1,32,2.0,5,0,0,59,0
39448,4,17,1,1,1,1,36,4.0,10,0,0,63,0
34984,0,27,1,1,0,1,29,,1,1,0,86,0
70791,8,22,1,1,1,3,30,1.0,5,0,0,77,0
70847,2,2,1,0,1,1,30,3.0,7,0,0,49,0
13251,5,14,1,1,1,1,30,3.0,6,0,0,68,0
2690,7,22,1,1,1,1,22,1.0,2,0,0,49,0
72471,0,17,1,1,0,1,29,,1,1,0,82,0
78114,8,7,1,1,1,1,31,1.0,5,0,0,75,0
21618,7,26,1,1,0,1,31,5.0,4,0,0,50,0
53266,7,28,1,1,1,1,34,2.0,6,0,0,52,0
33369,5,16,1,1,1,1,38,3.0,2,0,0,70,0
27311,7,2,1,0,1,1,46,1.0,6,0,0,48,0
18306,0,15,1,1,1,2,30,5.0,5,1,0,87,0
14912,7,1,1,1,0,1,38,3.0,4,1,0,49,0
58853,4,29,1,1,0,1,31,3.0,7,0,0,59,0
70161,8,7,2,1,1,1,49,3.0,19,0,0,80,0
54445,0,2,1,1,1,1,49,4.0,10,0,0,86,0
9431,8,22,2,0,1,1,35,1.0,4,0,0,81,0
2208,7,2,2,1,0,1,46,5.0,7,0,0,48,0
52483,7,14,1,0,0,1,32,3.0,5,0,0,45,0
32724,7,12,2,1,0,1,35,3.0,7,0,0,53,0
29857,8,25,1,1,1,2,31,4.0,4,0,0,81,0
52525,4,19,1,1,1,1,30,4.0,6,1,0,59,0
47636,8,7,1,1,0,1,31,5.0,6,1,0,80,0
9504,4,22,1,1,0,1,45,3.0,6,0,0,60,0
993,7,29,1,1,0,1,30,5.0,6,0,0,49,0
63817,4,15,1,1,0,1,31,5.0,9,0,0,59,0
24927,0,32,1,1,1,1,30,5.0,7,0,0,86,0
40732,4,16,1,1,1,1,41,5.0,12,1,0,58,0
25101,7,11,1,1,0,1,37,4.0,10,1,0,48,0
43447,7,26,1,0,0,1,22,,1,0,0,53,0
37505,4,26,1,1,0,1,33,3.0,4,0,0,55,0
52487,7,28,2,0,0,2,37,5.0,7,0,0,49,0
68670,5,2,2,0,0,1,38,4.0,9,1,0,70,0
32837,7,2,2,1,1,1,53,5.0,13,0,0,51,0
32393,0,22,1,1,1,2,27,1.0,3,0,0,80,0
60153,2,2,1,1,0,1,26,1.0,3,1,0,52,0
8608,5,22,1,1,1,2,30,3.0,6,0,0,72,0
4837,5,2,1,0,1,1,46,5.0,17,1,0,68,0
56425,4,26,2,1,1,1,48,5.0,6,1,0,62,0
42826,4,2,1,0,0,1,60,4.0,4,0,0,56,0
50552,7,11,1,1,1,1,37,1.0,9,0,0,49,0
20314,7,2,1,0,1,1,31,1.0,4,0,0,49,0
67140,7,15,2,1,1,1,32,3.0,5,0,0,42,0
25405,5,15,1,1,1,1,32,4.0,6,0,0,71,0
17428,2,2,2,0,0,1,38,4.0,12,0,0,52,0
21255,0,2,1,1,0,1,35,1.0,6,0,0,84,0
39182,0,31,1,1,0,1,33,4.0,5,1,0,84,0
13488,8,15,1,1,0,1,45,3.0,13,0,0,84,0
50084,1,7,2,1,0,1,40,3.0,7,0,0,60,0
4655,7,33,1,1,0,1,29,3.0,5,0,0,49,0
49091,1,2,1,1,1,1,46,3.0,12,0,0,63,0
3852,7,4,1,1,0,1,32,3.0,4,0,0,49,0
38189,8,2,1,1,1,1,38,1.0,8,0,0,73,0
31328,0,2,2,1,1,1,42,3.0,11,0,0,86,0
32098,4,12,1,0,0,1,30,5.0,5,1,0,56,0
34426,7,2,2,1,0,1,36,1.0,9,0,0,49,0
47806,4,6,1,0,1,1,38,5.0,5,1,0,57,0
68858,0,8,1,1,1,1,26,,1,1,0,82,0
39055,4,15,1,0,0,1,44,3.0,14,0,0,64,0
15915,0,32,1,1,1,2,33,5.0,5,1,0,84,0
71333,7,2,1,0,1,1,60,1.0,18,0,0,46,0
36681,1,12,1,1,1,1,28,2.0,4,1,1,62,0
9827,4,11,1,0,1,2,35,3.0,3,0,0,56,0
19207,4,2,1,1,1,1,31,1.0,4,1,0,58,0
17912,4,7,1,1,0,1,48,5.0,8,1,0,63,0
21888,0,26,1,1,0,1,39,1.0,8,0,0,81,0
39871,8,31,1,1,1,1,28,1.0,3,0,0,77,0
45015,7,2,1,0,0,1,40,2.0,12,0,0,51,0
38481,0,2,1,1,1,1,24,2.0,2,0,0,86,0
15175,5,5,1,1,0,1,28,3.0,3,0,0,70,0
